url,versionsDB,versionsJSON,versions
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/81000-0133.csv,48,94,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/47415-0011.csv,48,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=81000-0024&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/52911-0001.csv,48,94,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=45341-0007&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=52551-0006&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12521-0013&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12211-0007&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=45412-0018&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12612-0002&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12521-0005&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12612-0010&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=46311-0001&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/81000-0101.csv,48,95,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=41145-0009&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/12511-0007.csv,48,81,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=63111-0004&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/42271-0006.csv,48,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=47415-0040&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12521-0002&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=61351-0009&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=44200-0003&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=42151-0008&regionalschluessel=&format=csv,48,0,0
http://dati.lazio.it/catalog/dataset/d705a845-4a94-4682-9e40-a7b860c45778/resource/040e9321-cc72-4bd5-b732-baf3c025eec1/download/arsial2015.csv,48,48,47
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=73211-0003&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=42111-0102&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=42111-0021&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12411-0007&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=46131-0104&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/61221-0001.csv,48,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=44131-0001&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=45213-0001&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=52111-0017&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=61261-0005&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/42154-0002.csv,48,95,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=73421-0001&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=52111-0016&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=71231-0001&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12612-0016&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=81000-0109&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=52571-0005&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12711-0001&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=81000-0133&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=42231-0014&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=52411-0007&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=43341-0001&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/45211-0005.csv,48,91,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=52111-0012&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=41213-0001&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=61261-0004&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=46251-0003&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=41213-0002&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=62221-0001&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/47415-0030.csv,48,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=46331-0009&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/45412-0019.csv,48,93,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/52551-0005.csv,48,94,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/81000-0028.csv,48,94,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/81000-0116.csv,48,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=61211-0002&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=46321-0002&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=45214-0003&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/52551-0008.csv,48,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=45214-0005&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12511-0005&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=53211-0003&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=46131-0103&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=46241-0010&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/53211-0002.csv,48,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=52411-0012&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=52571-0004&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/61261-0010.csv,48,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12411-0004&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/47415-0007.csv,48,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=32151-0002&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=41145-0006&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/47415-0017.csv,48,93,0
http://www.ehp.qld.gov.au/data-sets/waves/wave-7dayopdata.csv?timestamp=2014-07-18EST01-36-00,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=61261-0003&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=45214-0004&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/43341-0001.csv,48,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=22521-0004&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12612-0005&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=47415-0046&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=52571-0002&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=81000-0029&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/45412-0018.csv,48,94,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/63931-0002.csv,48,82,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/12211-0909.csv,48,80,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=46100-0002&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=32121-0001&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/52551-0003.csv,48,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=46241-0005&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/71231-0001.csv,48,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=47415-0044&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12612-0009&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=45342-0004&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=73211-0001&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=42151-0007&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/61261-0009.csv,48,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=99911-0010&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/81000-0012.csv,48,93,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/61111-0005.csv,48,94,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/52571-0002.csv,48,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=73311-0001&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12711-0005&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/81000-0119.csv,48,94,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=99911-0006&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/47415-0013.csv,48,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=61421-0002&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/46251-0002.csv,48,94,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=47415-0032&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=62421-0010&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12211-0011&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=99911-0011&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/81000-0006.csv,48,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=62221-0002&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/43331-0001.csv,48,94,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/46131-0003.csv,48,91,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=61261-0013&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=47415-0004&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=31111-0005&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/46251-0005.csv,48,94,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=22517-0001&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/81000-0106.csv,48,93,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/73431-0001.csv,48,93,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/47415-0002.csv,48,94,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=22211-0002&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12621-0001&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=43311-0002&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=46321-0005&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=44111-0009&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=42111-0105&regionalschluessel=&format=csv,48,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=47415-0015&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=42251-0004&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/45341-0002.csv,47,90,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=61521-0001&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=81511-0001&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=47414-0007&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/81000-0139.csv,47,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=45341-0008&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=47415-0020&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=51000-0056&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/46331-0101.csv,47,94,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=42271-0002&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/42311-0003.csv,47,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=71231-0002&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=81000-0030&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/42311-0004.csv,47,94,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=46321-0003&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=42153-0002&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=46100-0005&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=43381-0001&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/12612-0008.csv,47,84,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=47414-0009&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=61311-0007&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/42251-0004.csv,47,94,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=52111-0010&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/63931-0004.csv,47,95,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=51000-0003&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/46911-0001.csv,47,94,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=52411-0014&regionalschluessel=&format=csv,47,0,0
https://ds-ec2.scraperwiki.com/mcu9bxo/m5dbtbjvgv577aq/cgi-bin/csv/Emergency_16533.csv,47,47,40
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=73432-0001&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/46331-0009.csv,47,94,0
https://www.regionalstatistik.de/link/tabelleDownload/115-01-4-B.csv,47,67,43
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=46231-0001&regionalschluessel=&format=csv,47,0,0
https://ds-ec2.scraperwiki.com/mcu9bxo/m5dbtbjvgv577aq/cgi-bin/csv/Emergency_16536.csv,47,47,40
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=45341-0004&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=42231-0004&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/47415-0031.csv,47,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12612-0015&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=61421-0003&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=51000-0005&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=61121-0002&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=47414-0012&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=52411-0006&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12211-0107&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/51000-0004.csv,47,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=52111-0001&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/42152-0001.csv,47,93,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/44200-0001.csv,47,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=47415-0022&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=61261-0015&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/45341-0004.csv,47,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=81000-0125&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/42111-0025.csv,47,91,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=46311-0004&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=61261-0006&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/12211-0200.csv,47,84,0
http://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:STATIONENOGD&srsName=EPSG:4326&outputFormat=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=46231-0003&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=52911-0002&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=52111-0015&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=47414-0001&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/47415-0003.csv,47,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=85131-0001&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=61351-0012&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=81000-0001&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/53211-0001.csv,47,94,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/81000-0025.csv,47,91,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=81000-0119&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=85131-0004&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/46321-0002.csv,47,93,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/46241-0010.csv,47,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=52571-0008&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/47414-0011.csv,47,94,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=52571-0003&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=81000-0139&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/81000-0107.csv,47,94,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=44111-0008&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/42111-0124.csv,47,93,0
https://www.dati.lombardia.it/api/views/rsg3-xhvk/rows.csv?accessType=DOWNLOAD,47,6,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=12411-0005&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/47415-0023.csv,47,93,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/41145-0009.csv,47,85,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=81000-0008&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=46411-0001&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=32141-0002&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/42111-0103.csv,47,92,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/61611-0001.csv,47,92,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/47415-0020.csv,47,93,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/45211-0004.csv,47,94,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/42151-0001.csv,47,94,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=46231-0002&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=47415-0036&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=53211-0001&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=46411-0002&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/81000-0109.csv,47,93,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=47414-0004&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=24911-0002&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=43511-0001&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=61261-0012&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=45212-0001&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=45214-0001&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/45213-0004.csv,47,94,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=47415-0033&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=85411-0002&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online?sequenz=tabelleDownload&selectionname=48121-0001&regionalschluessel=&format=csv,47,0,0
https://www-genesis.destatis.de/genesis/online/link/tabelleDownload/47311-0001.csv,47,94,0
