folder,cells,originalEntities,actualEntities,intersection,originalHeader,actualHeader,intersectionHeader,class
2662,1368,572,574,148,23,23,23,schema
2662,1368,572,0,0,23,23,23,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2703,1,0,0,0,1,1,1,schema
2735,9984,412,412,412,34,34,34,schema
2735,9984,412,425,19,34,34,34,schema
2735,9984,412,425,19,34,34,34,schema
2735,9984,412,433,25,34,34,34,schema
2735,9984,412,495,18,34,34,34,schema
2735,9984,412,488,13,34,34,34,schema
2735,9984,412,490,14,34,34,34,schema
2735,9984,412,487,11,34,34,34,schema
2735,9984,412,482,13,34,34,34,schema
2735,9984,412,481,13,34,34,34,schema
2735,9984,412,481,13,34,34,34,schema
2735,9984,412,476,12,34,34,34,schema
2735,9984,412,474,13,34,34,34,schema
2735,9984,412,488,12,34,34,34,schema
2735,9984,412,481,17,34,34,34,schema
2735,9984,412,479,19,34,34,34,schema
2735,9984,412,479,19,34,34,34,schema
2735,9984,412,482,17,34,34,34,schema
2735,9984,412,482,13,34,34,34,schema
2735,9984,412,487,13,34,34,34,schema
2735,9984,412,487,11,34,34,34,schema
2735,9984,412,487,11,34,34,34,schema
2735,9984,412,487,11,34,34,34,schema
2735,9984,412,490,20,34,34,34,schema
2735,9984,412,494,17,34,34,34,schema
2781,3888,679,679,679,16,16,16,irregular
2781,3888,679,679,679,16,16,16,irregular
2781,3888,679,679,679,16,16,16,irregular
2781,3888,679,737,20,16,16,16,irregular
2781,3888,679,737,20,16,16,16,irregular
2781,3888,679,737,20,16,16,16,irregular
2781,3888,679,711,79,16,16,16,irregular
2781,3888,679,737,20,16,16,16,irregular
2781,3888,679,737,20,16,16,16,irregular
2781,3888,679,737,20,16,16,16,irregular
2781,3888,679,737,20,16,16,16,irregular
2781,3888,679,737,20,16,16,16,irregular
2781,3888,679,737,20,16,16,16,irregular
2781,3888,679,737,20,16,16,16,irregular
2781,3888,679,737,20,16,16,16,irregular
2781,3888,679,737,20,16,16,16,irregular
2781,3888,679,743,20,16,16,16,irregular
2781,3888,679,743,20,16,16,16,irregular
2781,3888,679,743,20,16,16,16,irregular
2781,3888,679,743,20,16,16,16,irregular
2781,3888,679,743,20,16,16,16,irregular
2781,3888,679,743,20,16,16,16,irregular
2781,3888,679,743,20,16,16,16,irregular
2781,3888,679,743,20,16,16,16,irregular
2781,3888,679,743,20,16,16,16,irregular
2781,3888,679,712,12,16,18,3,irregular
2781,3888,679,714,12,16,18,3,irregular
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2869,176,43,43,43,2,2,2,schema
2897,27426,254,254,254,0,0,0,schema
2897,27426,254,254,254,0,0,0,schema
2897,27426,254,254,254,0,0,0,schema
2897,27426,254,254,254,0,0,0,schema
2897,27426,254,254,254,0,0,0,schema
2897,27426,254,254,254,0,0,0,schema
2897,27426,254,254,254,0,0,0,schema
2897,27426,254,254,253,0,0,0,schema
2897,27426,254,254,246,0,0,0,schema
2897,27426,254,254,156,0,0,0,schema
2897,27426,254,253,148,0,0,0,schema
2897,27426,254,253,145,0,0,0,schema
2897,27426,254,253,142,0,0,0,schema
2897,27426,254,253,142,0,0,0,schema
2897,27426,254,253,141,0,0,0,schema
2897,27426,254,253,134,0,0,0,schema
2897,27426,254,253,134,0,0,0,schema
2897,27426,254,253,134,0,0,0,schema
2897,27426,254,253,133,0,0,0,schema
2897,27426,254,253,131,0,0,0,schema
2897,27426,254,253,129,0,0,0,schema
2897,27426,254,253,126,0,0,0,schema
2897,27426,254,253,125,0,0,0,schema
2897,27426,254,253,124,0,0,0,schema
2897,27426,254,253,124,0,0,0,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2926,10000,95,95,95,4,4,4,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2930,5500,25,25,25,1,1,1,schema
2937,47898,379,379,379,26,26,26,schema
2937,47898,379,379,379,26,26,26,schema
2937,47898,379,379,379,26,26,26,schema
2937,47898,379,384,12,26,26,26,schema
2937,47898,379,384,12,26,26,26,schema
2937,47898,379,385,11,26,26,26,schema
2937,47898,379,386,9,26,26,26,schema
2937,47898,379,386,9,26,26,26,schema
2937,47898,379,389,8,26,26,26,schema
2937,47898,379,389,8,26,26,26,schema
2937,47898,379,389,8,26,26,26,schema
2937,47898,379,389,8,26,26,26,schema
2937,47898,379,389,8,26,26,26,schema
2937,47898,379,389,8,26,26,26,schema
2937,47898,379,389,8,26,26,26,schema
2937,47898,379,396,7,26,26,26,schema
2937,47898,379,396,7,26,26,26,schema
2937,47898,379,396,7,26,26,26,schema
2937,47898,379,396,7,26,26,26,schema
2937,47898,379,396,7,26,26,26,schema
2937,47898,379,396,7,26,26,26,schema
2937,47898,379,396,7,26,26,26,schema
2937,47898,379,396,7,26,26,26,schema
2937,47898,379,396,7,26,26,26,schema
2937,47898,379,396,7,26,26,26,schema
3223,4626,0,0,0,0,0,0,schema
3223,4626,0,0,0,0,0,0,schema
3223,4626,0,0,0,0,0,0,schema
3223,4626,0,0,0,0,0,0,schema
3223,4626,0,0,0,0,0,0,schema
3223,4626,0,0,0,0,0,0,schema
3223,4626,0,0,0,0,0,0,schema
3223,4626,0,0,0,0,0,0,schema
3223,4626,0,0,0,0,0,0,schema
3223,4626,0,0,0,0,0,0,schema
3223,4626,0,0,0,0,0,0,schema
3223,4626,0,0,0,0,0,0,schema
3223,4626,0,0,0,0,0,0,schema
3223,4626,0,0,0,0,0,0,schema
3223,4626,0,0,0,0,0,0,schema
3223,4626,0,0,0,0,0,0,schema
3223,4626,0,0,0,0,0,0,schema
3223,4626,0,0,0,0,0,0,schema
3223,4626,0,0,0,0,0,0,schema
3272,267,194,194,194,4,4,4,schema
3272,267,194,205,194,4,4,4,schema
3272,267,194,206,194,4,4,4,schema
3272,267,194,208,194,4,4,4,schema
3272,267,194,213,192,4,4,4,schema
3272,267,194,218,130,4,4,4,schema
3272,267,194,221,73,4,4,4,schema
3272,267,194,225,73,4,4,4,schema
3272,267,194,219,32,4,4,4,schema
3272,267,194,221,30,4,4,4,schema
3272,267,194,227,1,4,4,4,schema
3272,267,194,215,2,4,4,4,schema
3272,267,194,233,1,4,4,4,schema
3272,267,194,237,1,4,4,4,schema
3272,267,194,242,2,4,4,4,schema
3272,267,194,242,2,4,4,4,schema
3272,267,194,244,2,4,4,4,schema
3272,267,194,244,1,4,4,4,schema
3272,267,194,245,1,4,4,4,schema
3272,267,194,245,1,4,4,4,schema
3272,267,194,246,1,4,4,4,schema
3272,267,194,253,1,4,4,4,schema
3272,267,194,255,1,4,4,4,schema
3272,267,194,255,3,4,4,4,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3353,2044,0,0,0,0,0,0,schema
3355,5185,540,540,540,0,0,0,schema
3355,5185,540,540,540,0,0,0,schema
3355,5185,540,544,228,0,0,0,schema
3355,5185,540,546,42,0,0,0,schema
3355,5185,540,546,42,0,0,0,schema
3355,5185,540,546,42,0,0,0,schema
3355,5185,540,546,42,0,0,0,schema
3355,5185,540,546,42,0,0,0,schema
3355,5185,540,546,42,0,0,0,schema
3355,5185,540,546,42,0,0,0,schema
3355,5185,540,546,42,0,0,0,schema
3355,5185,540,546,42,0,0,0,schema
3355,5185,540,546,42,0,0,0,schema
3355,5185,540,546,42,0,0,0,schema
3355,5185,540,546,42,0,0,0,schema
3355,5185,540,546,42,0,0,0,schema
3355,5185,540,546,42,0,0,0,schema
3355,5185,540,546,42,0,0,0,schema
3355,5185,540,546,42,0,0,0,schema
3355,5185,540,546,42,0,0,0,schema
3355,5185,540,546,42,0,0,0,schema
3355,5185,540,549,39,0,0,0,schema
3355,5185,540,550,37,0,0,0,schema
3395,3240,466,466,466,7,7,7,irregular
3395,3240,466,466,466,7,7,7,irregular
3395,3240,466,468,12,7,7,7,irregular
3395,3240,466,468,12,7,7,7,irregular
3395,3240,466,468,12,7,7,7,irregular
3395,3240,466,459,9,7,7,7,irregular
3395,3240,466,459,9,7,7,7,irregular
3395,3240,466,459,9,7,7,7,irregular
3395,3240,466,462,7,7,7,7,irregular
3395,3240,466,412,6,7,8,7,irregular
3395,3240,466,412,6,7,8,7,irregular
3395,3240,466,412,9,7,8,7,irregular
3395,3240,466,426,9,7,8,7,irregular
3395,3240,466,426,9,7,8,7,irregular
3395,3240,466,426,9,7,8,7,irregular
3395,3240,466,426,8,7,8,7,irregular
3395,3240,466,426,8,7,8,7,irregular
3395,3240,466,426,8,7,8,7,irregular
3395,3240,466,426,10,7,8,7,irregular
3395,3240,466,423,10,7,8,7,irregular
3395,3240,466,423,9,7,8,7,irregular
3395,3240,466,423,10,7,8,7,irregular
3395,3240,466,423,13,7,8,7,irregular
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3462,13239,0,0,0,2,2,2,schema
3503,5094,548,548,548,7,7,7,irregular
3503,5094,548,548,548,7,7,7,irregular
3503,5094,548,548,548,7,7,7,irregular
3503,5094,548,548,548,7,7,7,irregular
3503,5094,548,507,38,7,8,7,irregular
3503,5094,548,507,36,7,8,7,irregular
3503,5094,548,507,33,7,8,7,irregular
3503,5094,548,507,33,7,8,7,irregular
3503,5094,548,506,34,7,8,7,irregular
3503,5094,548,506,36,7,8,7,irregular
3503,5094,548,506,36,7,8,7,irregular
3503,5094,548,506,36,7,8,7,irregular
3503,5094,548,506,34,7,8,7,irregular
3503,5094,548,506,34,7,8,7,irregular
3503,5094,548,506,34,7,8,7,irregular
3503,5094,548,506,32,7,8,7,irregular
3503,5094,548,506,32,7,8,7,irregular
3503,5094,548,506,32,7,8,7,irregular
3503,5094,548,506,32,7,8,7,irregular
3503,5094,548,508,32,7,8,7,irregular
3503,5094,548,510,34,7,8,7,irregular
3503,5094,548,510,37,7,8,7,irregular
3549,41193,476,476,476,27,27,27,schema
3549,41193,476,476,476,27,27,27,schema
3549,41193,476,476,476,27,27,27,schema
3549,41193,476,476,476,27,27,27,schema
3549,41193,476,476,476,27,27,27,schema
3549,41193,476,476,476,27,27,27,schema
3549,41193,476,476,476,27,27,27,schema
3549,41193,476,476,476,27,27,27,schema
3549,41193,476,476,476,27,27,27,schema
3549,41193,476,476,476,27,27,27,schema
3549,41193,476,476,476,27,27,27,schema
3549,41193,476,476,476,27,27,27,schema
3549,41193,476,476,476,27,27,27,schema
3549,41193,476,478,8,27,27,27,schema
3549,41193,476,480,3,27,27,27,schema
3549,41193,476,478,8,27,27,27,schema
3549,41193,476,478,8,27,27,27,schema
3549,41193,476,478,8,27,27,27,schema
3549,41193,476,480,4,27,27,27,schema
3549,41193,476,480,4,27,27,27,schema
3549,41193,476,480,4,27,27,27,schema
3549,41193,476,480,4,27,27,27,schema
3549,41193,476,480,4,27,27,27,schema
3610,22848,527,527,527,4,4,4,schema
3610,22848,527,514,2,4,4,4,schema
3610,22848,527,530,3,4,4,4,schema
3610,22848,527,516,1,4,4,4,schema
3610,22848,527,577,4,4,4,4,schema
3610,22848,527,517,3,4,4,4,schema
3610,22848,527,564,5,4,4,4,schema
3610,22848,527,537,2,4,4,4,schema
3610,22848,527,504,5,4,4,4,schema
3610,22848,527,515,7,4,4,4,schema
3610,22848,527,453,2,4,4,4,schema
3610,22848,527,528,4,4,4,4,schema
3610,22848,527,458,2,4,4,4,schema
3610,22848,527,546,4,4,4,4,schema
3610,22848,527,525,5,4,4,4,schema
3610,22848,527,501,3,4,4,4,schema
3610,22848,527,538,5,4,4,4,schema
3610,22848,527,517,6,4,4,4,schema
3610,22848,527,548,4,4,4,4,schema
3610,22848,527,542,4,4,4,4,schema
3610,22848,527,546,5,4,4,4,schema
3610,22848,527,539,3,4,4,4,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3632,77,0,0,0,0,0,0,schema
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,260,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,260,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3657,459,0,0,0,0,0,0,irregular
3670,2898,432,432,432,7,7,7,irregular
3670,2898,432,432,432,7,7,7,irregular
3670,2898,432,432,432,7,7,7,irregular
3670,2898,432,432,432,7,7,7,irregular
3670,2898,432,429,429,7,7,7,irregular
3670,2898,432,426,16,7,7,7,irregular
3670,2898,432,383,18,7,7,7,irregular
3670,2898,432,375,58,7,7,7,irregular
3670,2898,432,361,14,7,8,7,irregular
3670,2898,432,361,14,7,8,7,irregular
3670,2898,432,361,15,7,8,7,irregular
3670,2898,432,361,14,7,8,7,irregular
3670,2898,432,361,14,7,8,7,irregular
3670,2898,432,361,14,7,8,7,irregular
3670,2898,432,361,14,7,8,7,irregular
3670,2898,432,361,14,7,8,7,irregular
3670,2898,432,363,13,7,8,7,irregular
3670,2898,432,363,13,7,8,7,irregular
3670,2898,432,364,15,7,8,7,irregular
3670,2898,432,364,15,7,8,7,irregular
3670,2898,432,364,15,7,8,7,irregular
3670,2898,432,364,15,7,8,7,irregular
3670,2898,432,364,14,7,8,7,irregular
3675,44604,587,587,587,7,7,7,irregular
3675,44604,587,587,587,7,7,7,irregular
3675,44604,587,587,587,7,7,7,irregular
3675,44604,587,587,587,7,7,7,irregular
3675,44604,587,528,40,7,8,7,irregular
3675,44604,587,528,40,7,8,7,irregular
3675,44604,587,528,40,7,8,7,irregular
3675,44604,587,528,40,7,8,7,irregular
3675,44604,587,528,40,7,8,7,irregular
3675,44604,587,528,40,7,8,7,irregular
3675,44604,587,528,40,7,8,7,irregular
3675,44604,587,528,40,7,8,7,irregular
3675,44604,587,528,40,7,8,7,irregular
3675,44604,587,528,40,7,8,7,irregular
3675,44604,587,531,39,7,8,7,irregular
3675,44604,587,532,39,7,8,7,irregular
3675,44604,587,532,34,7,8,7,irregular
3675,44604,587,532,35,7,8,7,irregular
3675,44604,587,532,35,7,8,7,irregular
3675,44604,587,532,35,7,8,7,irregular
3675,44604,587,532,40,7,8,7,irregular
3675,44604,587,532,40,7,8,7,irregular
3707,495,2,2,2,19,19,19,schema
3707,495,2,2,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
3707,495,2,3,2,19,19,19,schema
4022,1045,228,228,228,1,1,1,schema
4022,1045,228,228,228,1,1,1,schema
4022,1045,228,229,228,1,1,1,schema
4022,1045,228,216,76,1,1,1,schema
4022,1045,228,216,76,1,1,1,schema
4022,1045,228,216,76,1,1,1,schema
4022,1045,228,223,62,1,1,1,schema
4022,1045,228,223,62,1,1,1,schema
4022,1045,228,223,62,1,1,1,schema
4022,1045,228,222,62,1,1,1,schema
4022,1045,228,223,48,1,1,1,schema
4022,1045,228,223,48,1,1,1,schema
4022,1045,228,228,48,1,1,1,schema
4022,1045,228,228,48,1,1,1,schema
4022,1045,228,228,48,1,1,1,schema
4022,1045,228,228,48,1,1,1,schema
4022,1045,228,228,48,1,1,1,schema
4022,1045,228,228,48,1,1,1,schema
4022,1045,228,228,48,1,1,1,schema
4022,1045,228,228,48,1,1,1,schema
4022,1045,228,228,48,1,1,1,schema
4076,22068,234,234,234,2,2,2,schema
4076,22068,234,234,234,2,2,2,schema
4076,22068,234,234,234,2,2,2,schema
4076,22068,234,237,12,2,2,2,schema
4076,22068,234,243,12,2,2,2,schema
4076,22068,234,243,12,2,2,2,schema
4076,22068,234,243,12,2,2,2,schema
4076,22068,234,243,12,2,2,2,schema
4076,22068,234,243,12,2,2,2,schema
4076,22068,234,243,12,2,2,2,schema
4076,22068,234,243,11,2,2,2,schema
4076,22068,234,243,11,2,2,2,schema
4076,22068,234,248,11,2,2,2,schema
4076,22068,234,248,11,2,2,2,schema
4076,22068,234,248,11,2,2,2,schema
4076,22068,234,245,11,2,2,2,schema
4076,22068,234,245,11,2,2,2,schema
4133,7956,538,538,538,7,7,7,irregular
4133,7956,538,538,538,7,7,7,irregular
4133,7956,538,538,538,7,7,7,irregular
4133,7956,538,538,538,7,7,7,irregular
4133,7956,538,538,538,7,7,7,irregular
4133,7956,538,538,538,7,7,7,irregular
4133,7956,538,533,531,7,7,7,irregular
4133,7956,538,533,531,7,7,7,irregular
4133,7956,538,533,531,7,7,7,irregular
4133,7956,538,479,25,7,8,7,irregular
4133,7956,538,479,25,7,8,7,irregular
4133,7956,538,480,25,7,8,7,irregular
4133,7956,538,480,25,7,8,7,irregular
4133,7956,538,488,27,7,8,7,irregular
4133,7956,538,493,41,7,8,7,irregular
4133,7956,538,489,36,7,8,7,irregular
4133,7956,538,489,35,7,8,7,irregular
4133,7956,538,489,35,7,8,7,irregular
4133,7956,538,492,38,7,8,7,irregular
4133,7956,538,493,45,7,8,7,irregular
4133,7956,538,493,42,7,8,7,irregular
4192,22068,234,234,234,2,2,2,schema
4192,22068,234,234,234,2,2,2,schema
4192,22068,234,234,234,2,2,2,schema
4192,22068,234,237,12,2,2,2,schema
4192,22068,234,243,12,2,2,2,schema
4192,22068,234,243,12,2,2,2,schema
4192,22068,234,243,12,2,2,2,schema
4192,22068,234,243,12,2,2,2,schema
4192,22068,234,243,12,2,2,2,schema
4192,22068,234,243,12,2,2,2,schema
4192,22068,234,243,11,2,2,2,schema
4192,22068,234,243,11,2,2,2,schema
4192,22068,234,248,11,2,2,2,schema
4192,22068,234,248,11,2,2,2,schema
4192,22068,234,248,11,2,2,2,schema
4192,22068,234,245,11,2,2,2,schema
4192,22068,234,245,11,2,2,2,schema
4195,510,248,248,248,12,12,12,irregular
4195,510,248,248,10,12,12,12,irregular
4195,510,248,247,10,12,12,12,irregular
4195,510,248,244,7,12,12,12,irregular
4195,510,248,247,10,12,12,12,irregular
4195,510,248,237,1,12,12,12,irregular
4195,510,248,237,1,12,12,12,irregular
4195,510,248,237,1,12,12,12,irregular
4195,510,248,237,1,12,12,12,irregular
4195,510,248,237,1,12,12,12,irregular
4195,510,248,238,4,12,12,12,irregular
4195,510,248,231,6,12,12,12,irregular
4195,510,248,243,4,12,12,12,irregular
4195,510,248,261,5,12,12,12,irregular
4195,510,248,231,5,12,12,12,irregular
4195,510,248,231,5,12,12,12,irregular
4195,510,248,240,11,12,12,12,irregular
4195,510,248,236,6,12,12,12,irregular
4195,510,248,236,6,12,12,12,irregular
4195,510,248,246,5,12,12,12,irregular
4195,510,248,288,11,12,14,1,irregular
4204,76500,896,896,896,5,5,5,schema
4204,76500,896,896,896,5,5,5,schema
4229,3618,407,407,407,7,7,7,irregular
4229,3618,407,0,0,7,7,7,irregular
4229,3618,407,407,407,7,7,7,irregular
4229,3618,407,399,398,7,7,7,irregular
4229,3618,407,402,133,7,7,7,irregular
4229,3618,407,401,133,7,7,7,irregular
4229,3618,407,401,133,7,7,7,irregular
4229,3618,407,345,14,7,8,7,irregular
4229,3618,407,345,14,7,8,7,irregular
4229,3618,407,345,14,7,8,7,irregular
4229,3618,407,345,14,7,8,7,irregular
4229,3618,407,346,15,7,8,7,irregular
4229,3618,407,337,16,7,8,7,irregular
4229,3618,407,337,13,7,8,7,irregular
4229,3618,407,333,13,7,8,7,irregular
4229,3618,407,329,9,7,8,7,irregular
4229,3618,407,339,17,7,8,7,irregular
4229,3618,407,339,19,7,8,7,irregular
4229,3618,407,339,16,7,8,7,irregular
4229,3618,407,339,16,7,8,7,irregular
4230,2142,534,534,534,7,7,7,irregular
4230,2142,534,534,534,7,7,7,irregular
4230,2142,534,474,33,7,8,7,irregular
4230,2142,534,474,37,7,8,7,irregular
4230,2142,534,474,37,7,8,7,irregular
4230,2142,534,474,37,7,8,7,irregular
